year,occupation,job_satisfaction,hours_worked,age,sex,highest_degree,stress_level,marital_status,race,work_status,num_children,income
2010,Services,moderately satisfied,40.0,29.0,male,graduate,sometimes,never married,white,"with a job, but not at work because of temporary illness, vacation, strike",0.0,"$25,000 or more"
2010,Services,very satisfied,,54.0,male,graduate,often,divorced,black,working full time,2.0,"$25,000 or more"
2010,Other,a little dissatisfied,,29.0,female,high school,hardly ever,never married,black,working full time,0.0,"$25,000 or more"
2010,Services,moderately satisfied,,48.0,male,bachelor's,sometimes,never married,white,working full time,0.0,"$10,000 to $14,999"
2010,Services,moderately satisfied,,31.0,male,high school,always,never married,black,working full time,0.0,"$25,000 or more"
2010,Education,very satisfied,,45.0,female,graduate,sometimes,married,white,working full time,2.0,"$25,000 or more"
2010,Government/Military,very satisfied,,33.0,male,bachelor's,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2010,Government/Military,very satisfied,,44.0,male,associate/junior college,often,divorced,white,working full time,3.0,"$25,000 or more"
2010,Services,moderately satisfied,,48.0,female,graduate,often,married,white,working full time,2.0,"$25,000 or more"
2010,Services,moderately satisfied,,50.0,male,graduate,often,married,other,working part time,1.0,"$25,000 or more"
2010,Education,very satisfied,,50.0,male,graduate,sometimes,married,white,working full time,4.0,"$25,000 or more"
2010,Healthcare,moderately satisfied,,43.0,male,graduate,often,married,white,working full time,3.0,"$25,000 or more"
2010,Other,moderately satisfied,,32.0,male,high school,sometimes,separated,white,working full time,1.0,"$25,000 or more"
2010,Services,very satisfied,,37.0,female,bachelor's,often,widowed,white,working full time,1.0,"$25,000 or more"
2010,Manufacturing,very satisfied,,54.0,male,bachelor's,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2010,Education,very satisfied,,25.0,female,associate/junior college,always,never married,white,working full time,0.0,"$25,000 or more"
2010,Healthcare,moderately satisfied,,28.0,female,associate/junior college,often,divorced,white,working full time,1.0,"$25,000 or more"
2010,Services,very satisfied,,60.0,female,graduate,sometimes,married,white,working full time,2.0,"$25,000 or more"
2010,Services,a little dissatisfied,,36.0,male,bachelor's,sometimes,never married,other,working full time,0.0,"$25,000 or more"
2010,Stores,moderately satisfied,,35.0,male,associate/junior college,hardly ever,never married,white,working full time,0.0,"$8,000 to $9,999"
2010,Manufacturing,very satisfied,,49.0,male,high school,often,married,white,working full time,1.0,"$25,000 or more"
2010,Services,moderately satisfied,,23.0,female,high school,hardly ever,never married,white,working part time,0.0,"$25,000 or more"
2010,Services,moderately satisfied,,74.0,female,high school,sometimes,married,white,working part time,3.0,"$20,000 to $24,999"
2010,Services,moderately satisfied,,42.0,female,high school,sometimes,divorced,white,working full time,0.0,"$25,000 or more"
2010,Government/Military,very satisfied,,38.0,male,bachelor's,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2010,Manufacturing,moderately satisfied,,54.0,male,high school,hardly ever,divorced,white,working full time,0.0,"$25,000 or more"
2010,Services,moderately satisfied,,27.0,male,bachelor's,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2010,Services,moderately satisfied,,28.0,male,bachelor's,often,never married,white,working full time,0.0,"$25,000 or more"
2010,Manufacturing,very satisfied,,63.0,male,high school,hardly ever,never married,white,working full time,0.0,"$20,000 to $24,999"
2010,Government/Military,very satisfied,,27.0,male,associate/junior college,often,never married,white,working full time,0.0,"$25,000 or more"
2010,Services,very satisfied,,55.0,female,bachelor's,often,never married,white,working full time,0.0,"$25,000 or more"
2010,Healthcare,moderately satisfied,,32.0,female,associate/junior college,sometimes,never married,black,working full time,0.0,"$25,000 or more"
2010,Healthcare,moderately satisfied,,20.0,female,high school,often,married,other,working full time,1.0,"$20,000 to $24,999"
2010,Services,a little dissatisfied,,27.0,male,high school,sometimes,never married,black,working full time,3.0,"$25,000 or more"
2010,Services,moderately satisfied,,45.0,female,high school,hardly ever,married,black,working full time,3.0,"$25,000 or more"
2010,Construction,moderately satisfied,,36.0,male,associate/junior college,often,married,white,working full time,0.0,"$25,000 or more"
2010,Services,moderately satisfied,,51.0,female,high school,hardly ever,divorced,white,working full time,2.0,"$20,000 to $24,999"
2010,Services,moderately satisfied,,58.0,female,high school,sometimes,divorced,white,working full time,2.0,"$25,000 or more"
2010,Manufacturing,moderately satisfied,,41.0,male,high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2010,Government/Military,very satisfied,,68.0,female,high school,sometimes,divorced,white,working full time,3.0,"$25,000 or more"
2010,Government/Military,very satisfied,50.0,56.0,female,associate/junior college,sometimes,widowed,black,"with a job, but not at work because of temporary illness, vacation, strike",4.0,"$25,000 or more"
2010,Services,a little dissatisfied,,53.0,female,high school,sometimes,married,black,working part time,3.0,"$15,000 to $19,999"
2010,Services,very satisfied,,72.0,female,less than high school,hardly ever,widowed,white,working full time,8.0,"$25,000 or more"
2010,Services,moderately satisfied,,32.0,male,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2010,Services,moderately satisfied,,56.0,male,graduate,sometimes,married,white,working full time,2.0,"$25,000 or more"
2010,Services,moderately satisfied,,49.0,male,bachelor's,sometimes,divorced,white,working full time,0.0,"$25,000 or more"
2010,Government/Military,very satisfied,,55.0,female,graduate,sometimes,divorced,white,working full time,2.0,"$25,000 or more"
2010,Healthcare,very satisfied,,42.0,female,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2010,Services,moderately satisfied,,61.0,male,bachelor's,sometimes,married,white,working part time,2.0,"$15,000 to $19,999"
2010,Manufacturing,very satisfied,,49.0,female,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2010,Services,moderately satisfied,,22.0,female,bachelor's,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2010,Services,a little dissatisfied,,27.0,male,high school,sometimes,never married,black,working full time,4.0,"$25,000 or more"
2010,Healthcare,moderately satisfied,,27.0,male,high school,sometimes,never married,white,working full time,1.0,"$25,000 or more"
2010,Education,very satisfied,,60.0,male,bachelor's,sometimes,married,other,working full time,2.0,"$25,000 or more"
2010,Healthcare,very satisfied,,73.0,female,graduate,sometimes,widowed,white,working part time,4.0,"$25,000 or more"
2010,Services,very satisfied,,46.0,female,high school,hardly ever,married,white,working part time,1.0,"$25,000 or more"
2010,Education,moderately satisfied,,50.0,male,graduate,often,never married,white,working full time,0.0,"$25,000 or more"
2010,Stores,very dissatisfied,,52.0,male,high school,sometimes,divorced,white,working part time,2.0,"$20,000 to $24,999"
2010,Stores,moderately satisfied,,30.0,male,bachelor's,sometimes,never married,white,working full time,0.0,"$1,000 to $2,999"
2010,Services,moderately satisfied,,36.0,female,less than high school,always,married,other,working full time,3.0,"$20,000 to $24,999"
2010,Services,moderately satisfied,,41.0,female,high school,sometimes,married,white,working part time,1.0,"$25,000 or more"
2010,Healthcare,very satisfied,,58.0,female,high school,sometimes,separated,white,working full time,3.0,"$15,000 to $19,999"
2010,Services,very satisfied,,60.0,male,bachelor's,sometimes,married,white,working full time,3.0,"$25,000 or more"
2010,Education,very satisfied,,60.0,male,associate/junior college,always,married,white,working full time,3.0,"$25,000 or more"
2010,Services,very satisfied,,35.0,male,bachelor's,sometimes,married,white,working full time,3.0,"$25,000 or more"
2010,Education,moderately satisfied,,60.0,female,associate/junior college,sometimes,married,white,working part time,3.0,"$25,000 or more"
2010,Services,very satisfied,,60.0,male,high school,never,widowed,white,working part time,4.0,"$25,000 or more"
2010,Education,very satisfied,,41.0,female,graduate,always,married,white,working full time,1.0,"$25,000 or more"
2010,Services,moderately satisfied,,49.0,female,graduate,often,married,white,working full time,2.0,"$25,000 or more"
2010,Healthcare,very satisfied,,56.0,female,associate/junior college,sometimes,widowed,white,working full time,0.0,"$25,000 or more"
2010,Education,very satisfied,,41.0,male,graduate,sometimes,married,white,working full time,0.0,"$25,000 or more"
2010,Healthcare,a little dissatisfied,,55.0,female,bachelor's,often,divorced,white,working full time,2.0,"$20,000 to $24,999"
2010,Agriculture,moderately satisfied,,44.0,male,less than high school,often,married,white,working full time,2.0,"$25,000 or more"
2010,Education,very satisfied,,67.0,female,graduate,hardly ever,widowed,white,working part time,4.0,"$25,000 or more"
2010,Services,very satisfied,,47.0,male,graduate,always,married,white,working full time,2.0,"$25,000 or more"
2010,Services,very satisfied,,57.0,female,high school,always,divorced,white,working full time,4.0,"$20,000 to $24,999"
2010,Healthcare,moderately satisfied,,70.0,female,high school,hardly ever,divorced,white,working part time,3.0,"$25,000 or more"
2010,Agriculture,very satisfied,,30.0,male,associate/junior college,often,married,white,working full time,1.0,"$25,000 or more"
2010,Services,moderately satisfied,,30.0,female,high school,often,married,white,working full time,0.0,"$25,000 or more"
2010,Services,a little dissatisfied,,49.0,female,high school,always,never married,white,working full time,0.0,"$25,000 or more"
2010,Stores,very satisfied,,77.0,male,high school,never,widowed,white,working part time,4.0,"$20,000 to $24,999"
2010,Manufacturing,moderately satisfied,,27.0,female,less than high school,never,divorced,other,working part time,2.0,"under $1,000"
2010,Agriculture,very satisfied,,44.0,male,associate/junior college,sometimes,married,white,working full time,1.0,"$25,000 or more"
2010,Manufacturing,moderately satisfied,,52.0,male,high school,often,divorced,white,working full time,3.0,"$25,000 or more"
2010,Manufacturing,very satisfied,,25.0,female,high school,hardly ever,never married,white,working full time,1.0,"$8,000 to $9,999"
2010,Services,moderately satisfied,,61.0,male,high school,often,married,white,working full time,4.0,"$20,000 to $24,999"
2010,Manufacturing,moderately satisfied,,38.0,male,less than high school,often,married,white,working full time,4.0,"$20,000 to $24,999"
2010,Services,a little dissatisfied,,23.0,female,high school,often,never married,white,working full time,0.0,"$10,000 to $14,999"
2010,Wholesalers,very satisfied,,40.0,male,less than high school,hardly ever,married,white,working full time,3.0,"$3,000 to $3,999"
2010,Manufacturing,a little dissatisfied,,21.0,male,high school,always,never married,white,working full time,0.0,"$1,000 to $2,999"
2010,Services,a little dissatisfied,,46.0,male,high school,sometimes,married,white,working full time,3.0,"$25,000 or more"
2010,Healthcare,moderately satisfied,,22.0,female,high school,always,never married,white,working part time,1.0,"$15,000 to $19,999"
2010,Healthcare,very satisfied,,60.0,female,bachelor's,sometimes,divorced,white,working full time,3.0,"$25,000 or more"
2010,Services,very satisfied,,59.0,female,bachelor's,often,never married,white,working full time,1.0,"$25,000 or more"
2010,Other,moderately satisfied,,42.0,female,high school,often,divorced,other,working full time,2.0,"$20,000 to $24,999"
2010,Stores,very satisfied,,64.0,male,graduate,sometimes,married,white,working full time,3.0,"$25,000 or more"
2010,Services,moderately satisfied,,33.0,male,graduate,often,never married,white,working full time,0.0,"$25,000 or more"
2010,Education,very satisfied,,52.0,female,graduate,often,married,white,working full time,2.0,"$25,000 or more"
2010,Services,moderately satisfied,,28.0,female,high school,sometimes,separated,white,working full time,2.0,"$10,000 to $14,999"
